 	Area	X	Y	Slice
56532	180	412.000	111.333	2356
56533	142	54.373	111.542	2356
56534	138	598.543	119.630	2356
56535	193	495.355	124.982	2356
56536	178	502.348	149.163	2356
56537	183	570.505	175.702	2356
56538	211	152.661	186.509	2356
56539	175	297.500	201.209	2356
56540	216	86.477	216.384	2356
56541	214	411.364	223.874	2356
56542	183	593.500	253.500	2356
56543	179	208.394	259.718	2356
56544	157	316.538	265.876	2356
56545	188	113.681	271.457	2356
56546	166	508.970	324.916	2356
56547	202	401.109	329.252	2356
56548	159	184.670	365.651	2356
56549	152	413.362	366.875	2356
56550	179	253.712	378.399	2356
56551	153	115.703	381.016	2356
56552	188	587.931	382.521	2356
56553	178	509.551	392.551	2356
56554	195	307.259	51.100	2357
56555	189	213.627	66.325	2357
56556	180	412.000	111.333	2357
56557	142	54.373	111.542	2357
56558	138	598.543	119.630	2357
56559	193	495.355	124.982	2357
56560	178	502.348	149.163	2357
56561	183	570.505	175.702	2357
56562	211	152.661	186.509	2357
56563	175	297.500	201.209	2357
56564	206	86.801	216.223	2357
56565	214	411.364	223.874	2357
56566	183	593.500	253.500	2357
56567	179	208.394	259.718	2357
56568	157	316.538	265.876	2357
56569	184	113.728	271.598	2357
56570	166	508.970	324.916	2357
56571	202	401.109	329.252	2357
56572	159	184.670	365.651	2357
56573	152	413.362	366.875	2357
56574	179	253.712	378.399	2357
56575	153	115.703	381.016	2357
56576	188	587.931	382.521	2357
56577	178	509.551	392.551	2357
56578	195	307.259	51.100	2358
56579	189	213.627	66.325	2358
56580	144	53.285	110.500	2358
56581	180	412.000	111.333	2358
56582	138	598.543	119.630	2358
56583	193	495.355	124.982	2358
56584	178	502.348	149.163	2358
56585	183	570.505	175.702	2358
56586	211	152.661	186.509	2358
56587	175	297.500	201.209	2358
56588	206	86.801	216.223	2358
56589	214	411.364	223.874	2358
56590	183	593.500	253.500	2358
56591	179	208.394	259.718	2358
56592	157	316.538	265.876	2358
56593	184	113.728	271.598	2358
56594	166	508.970	324.916	2358
56595	202	401.109	329.252	2358
56596	159	184.670	365.651	2358
56597	152	413.362	366.875	2358
56598	179	253.712	378.399	2358
56599	153	115.703	381.016	2358
56600	188	587.931	382.521	2358
56601	178	509.551	392.551	2358
56602	195	307.259	51.100	2359
56603	189	213.627	66.325	2359
56604	163	52.794	109.985	2359
56605	180	412.000	111.333	2359
56606	138	598.543	119.630	2359
56607	193	495.355	124.982	2359
56608	178	502.348	149.163	2359
56609	183	570.505	175.702	2359
56610	211	152.661	186.509	2359
56611	175	297.500	201.209	2359
56612	206	86.801	216.223	2359
56613	214	411.364	223.874	2359
56614	183	593.500	253.500	2359
56615	179	208.394	259.718	2359
56616	157	316.538	265.876	2359
56617	184	113.728	271.598	2359
56618	166	508.970	324.916	2359
56619	202	401.109	329.252	2359
56620	159	184.670	365.651	2359
56621	152	413.362	366.875	2359
56622	179	253.712	378.399	2359
56623	153	115.703	381.016	2359
56624	188	587.931	382.521	2359
56625	178	509.551	392.551	2359
56626	195	307.259	51.100	2360
56627	189	213.627	66.325	2360
56628	161	52.879	110.028	2360
56629	180	412.000	111.333	2360
56630	138	598.543	119.630	2360
56631	193	495.355	124.982	2360
56632	178	502.348	149.163	2360
56633	193	570.666	175.122	2360
56634	211	152.661	186.509	2360
56635	175	297.500	201.209	2360
56636	206	86.801	216.223	2360
56637	214	411.364	223.874	2360
56638	183	593.500	253.500	2360
56639	179	208.394	259.718	2360
56640	157	316.538	265.876	2360
56641	182	113.802	271.621	2360
56642	166	508.970	324.916	2360
56643	202	401.109	329.252	2360
56644	159	184.670	365.651	2360
56645	152	413.362	366.875	2360
56646	179	253.712	378.399	2360
56647	153	115.703	381.016	2360
56648	188	587.931	382.521	2360
56649	178	509.551	392.551	2360
56650	195	307.259	51.100	2361
56651	189	213.627	66.325	2361
56652	161	52.879	110.028	2361
56653	180	412.000	111.333	2361
56654	138	598.543	119.630	2361
56655	193	495.355	124.982	2361
56656	178	502.348	149.163	2361
56657	193	570.666	175.122	2361
56658	211	152.661	186.509	2361
56659	175	297.500	201.209	2361
56660	206	86.801	216.223	2361
56661	214	411.364	223.874	2361
56662	183	593.500	253.500	2361
56663	168	208.214	260.214	2361
56664	157	316.538	265.876	2361
56665	182	113.802	271.621	2361
56666	166	508.970	324.916	2361
56667	202	401.109	329.252	2361
56668	159	184.670	365.651	2361
56669	152	413.362	366.875	2361
56670	179	253.712	378.399	2361
56671	153	115.703	381.016	2361
56672	188	587.931	382.521	2361
56673	178	509.551	392.551	2361
56674	195	307.259	51.100	2362
56675	189	213.627	66.325	2362
56676	161	52.879	110.028	2362
56677	180	412.000	111.333	2362
56678	138	598.543	119.630	2362
56679	193	495.355	124.982	2362
56680	178	502.348	149.163	2362
56681	193	570.666	175.122	2362
56682	211	152.661	186.509	2362
56683	175	297.500	201.209	2362
56684	206	86.801	216.223	2362
56685	214	411.364	223.874	2362
56686	183	593.500	253.500	2362
56687	157	316.538	265.876	2362
56688	170	208.712	268.000	2362
56689	182	113.802	271.621	2362
56690	182	508.973	324.418	2362
56691	202	401.109	329.252	2362
56692	159	184.670	365.651	2362
56693	152	413.362	366.875	2362
56694	188	253.447	378.707	2362
56695	153	115.703	381.016	2362
56696	188	587.931	382.521	2362
56697	178	509.551	392.551	2362
56698	195	307.259	51.100	2363
56699	189	213.627	66.325	2363
56700	161	52.879	110.028	2363
56701	185	411.868	111.468	2363
56702	138	598.543	119.630	2363
56703	193	495.355	124.982	2363
56704	178	502.348	149.163	2363
56705	200	570.885	175.135	2363
56706	211	152.661	186.509	2363
56707	175	297.500	201.209	2363
56708	206	86.801	216.223	2363
56709	214	411.364	223.874	2363
56710	183	593.500	253.500	2363
56711	157	316.538	265.876	2363
56712	182	113.802	271.621	2363
56713	169	211.358	271.660	2363
56714	166	508.970	324.916	2363
56715	202	401.109	329.252	2363
56716	159	184.670	365.651	2363
56717	152	413.362	366.875	2363
56718	203	253.613	379.367	2363
56719	153	115.703	381.016	2363
56720	188	587.931	382.521	2363
56721	178	509.551	392.551	2363
56722	195	307.259	51.100	2364
56723	189	213.627	66.325	2364
56724	161	52.879	110.028	2364
56725	200	411.340	110.970	2364
56726	138	598.543	119.630	2364
56727	193	495.355	124.982	2364
56728	178	502.348	149.163	2364
56729	207	570.717	175.017	2364
56730	211	152.661	186.509	2364
56731	175	297.500	201.209	2364
56732	206	86.801	216.223	2364
56733	214	411.364	223.874	2364
56734	183	593.500	253.500	2364
56735	157	316.538	265.876	2364
56736	222	212.140	272.081	2364
56737	182	113.802	271.621	2364
56738	166	508.970	324.916	2364
56739	202	401.109	329.252	2364
56740	159	184.670	365.651	2364
56741	152	413.362	366.875	2364
56742	153	115.703	381.016	2364
56743	167	252.524	381.320	2364
56744	188	587.931	382.521	2364
56745	178	509.551	392.551	2364
56746	195	307.259	51.100	2365
56747	189	213.627	66.325	2365
56748	142	52.373	109.542	2365
56749	200	411.340	110.970	2365
56750	138	598.543	119.630	2365
56751	193	495.355	124.982	2365
56752	178	502.348	149.163	2365
56753	213	570.749	174.580	2365
56754	211	152.661	186.509	2365
56755	175	297.500	201.209	2365
56756	206	86.801	216.223	2365
56757	214	411.364	223.874	2365
56758	183	593.500	253.500	2365
56759	157	316.538	265.876	2365
56760	182	113.802	271.621	2365
56761	198	212.924	273.500	2365
56762	166	508.970	324.916	2365
56763	202	401.109	329.252	2365
56764	159	184.670	365.651	2365
56765	147	413.357	366.677	2365
56766	153	115.703	381.016	2365
56767	167	252.524	381.320	2365
56768	188	587.931	382.521	2365
56769	178	509.551	392.551	2365
56770	195	307.259	51.100	2366
56771	189	213.627	66.325	2366
56772	142	52.373	109.542	2366
56773	184	411.370	111.467	2366
56774	138	598.543	119.630	2366
56775	193	495.355	124.982	2366
56776	178	502.348	149.163	2366
56777	187	571.259	173.896	2366
56778	211	152.661	186.509	2366
56779	175	297.500	201.209	2366
56780	199	87.972	216.374	2366
56781	214	411.364	223.874	2366
56782	183	593.500	253.500	2366
56783	161	316.419	265.748	2366
56784	182	113.802	271.621	2366
56785	202	213.807	274.559	2366
56786	166	508.970	324.916	2366
56787	202	401.109	329.252	2366
56788	159	184.670	365.651	2366
56789	147	413.357	366.677	2366
56790	153	115.703	381.016	2366
56791	188	587.931	382.521	2366
56792	146	252.226	382.137	2366
56793	178	509.551	392.551	2366
56794	195	307.259	51.100	2367
56795	189	213.627	66.325	2367
56796	142	52.373	109.542	2367
56797	184	411.370	111.467	2367
56798	138	598.543	119.630	2367
56799	193	495.355	124.982	2367
56800	178	502.348	149.163	2367
56801	184	571.239	173.772	2367
56802	211	152.661	186.509	2367
56803	175	297.500	201.209	2367
56804	206	87.801	216.223	2367
56805	214	411.364	223.874	2367
56806	183	593.500	253.500	2367
56807	160	316.169	265.856	2367
56808	182	113.802	271.621	2367
56809	202	213.807	274.559	2367
56810	166	508.970	324.916	2367
56811	202	401.109	329.252	2367
56812	159	184.670	365.651	2367
56813	147	413.357	366.677	2367
56814	153	115.703	381.016	2367
56815	188	587.931	382.521	2367
56816	146	252.226	382.137	2367
56817	178	509.551	392.551	2367
56818	195	307.259	51.100	2368
56819	189	213.627	66.325	2368
56820	142	52.373	109.542	2368
56821	200	411.340	110.970	2368
56822	138	598.543	119.630	2368
56823	193	495.355	124.982	2368
56824	178	502.348	149.163	2368
56825	184	571.239	173.772	2368
56826	211	152.661	186.509	2368
56827	175	297.500	201.209	2368
56828	206	87.801	216.223	2368
56829	214	411.364	223.874	2368
56830	183	593.500	253.500	2368
56831	160	316.169	265.856	2368
56832	182	113.802	271.621	2368
56833	202	213.807	274.559	2368
56834	166	508.970	324.916	2368
56835	202	401.109	329.252	2368
56836	159	184.670	365.651	2368
56837	147	413.357	366.677	2368
56838	153	115.703	381.016	2368
56839	188	587.931	382.521	2368
56840	146	252.226	382.137	2368
56841	178	509.551	392.551	2368
56842	195	307.259	51.100	2369
56843	189	213.627	66.325	2369
56844	142	52.373	109.542	2369
56845	200	411.340	110.970	2369
56846	138	598.543	119.630	2369
56847	193	495.355	124.982	2369
56848	178	502.348	149.163	2369
56849	184	571.239	173.772	2369
56850	211	152.661	186.509	2369
56851	175	297.500	201.209	2369
56852	223	88.303	216.244	2369
56853	214	411.364	223.874	2369
56854	183	593.500	253.500	2369
56855	160	316.169	265.856	2369
56856	182	113.802	271.621	2369
56857	190	214.089	275.358	2369
56858	166	508.970	324.916	2369
56859	202	401.109	329.252	2369
56860	159	184.670	365.651	2369
56861	147	413.357	366.677	2369
56862	153	115.703	381.016	2369
56863	188	587.931	382.521	2369
56864	146	252.226	382.137	2369
56865	178	509.551	392.551	2369
56866	195	307.259	51.100	2370
56867	189	213.627	66.325	2370
56868	142	52.373	109.542	2370
56869	200	411.340	110.970	2370
56870	138	598.543	119.630	2370
56871	193	495.355	124.982	2370
56872	178	502.348	149.163	2370
56873	184	571.239	173.772	2370
56874	211	152.661	186.509	2370
56875	175	297.500	201.209	2370
56876	226	88.372	216.155	2370
56877	214	411.364	223.874	2370
56878	183	593.500	253.500	2370
56879	160	316.169	265.856	2370
56880	182	113.802	271.621	2370
56881	190	214.089	275.358	2370
56882	182	508.973	324.418	2370
56883	202	401.109	329.252	2370
56884	159	184.670	365.651	2370
56885	147	413.357	366.677	2370
56886	153	115.703	381.016	2370
56887	188	587.931	382.521	2370
56888	146	252.226	382.137	2370
56889	178	509.551	392.551	2370
56890	190	307.126	50.947	2371
56891	163	213.647	66.150	2371
56892	135	52.500	109.789	2371
56893	152	411.967	112.414	2371
56894	115	599.126	119.743	2371
56895	219	495.582	125.578	2371
56896	159	502.670	149.123	2371
56897	187	571.259	173.896	2371
56898	142	150.965	186.085	2371
56899	164	297.488	201.171	2371
56900	181	89.401	215.732	2371
56901	150	412.500	223.000	2371
56902	122	591.000	253.320	2371
56903	147	315.752	265.378	2371
56904	135	112.841	272.144	2371
56905	171	214.523	275.675	2371
56906	163	509.132	324.850	2371
56907	133	403.455	329.583	2371
56908	144	185.167	365.667	2371
56909	121	414.360	367.178	2371
56910	145	589.217	381.569	2371
56911	125	116.020	381.732	2371
56912	157	252.105	382.583	2371
56913	163	509.500	392.794	2371
56914	190	307.126	50.947	2372
56915	176	213.477	65.790	2372
56916	135	52.500	109.789	2372
56917	174	411.845	112.172	2372
56918	147	598.949	119.622	2372
56919	231	495.833	125.825	2372
56920	186	502.613	149.274	2372
56921	187	571.259	173.896	2372
56922	211	152.661	186.509	2372
56923	179	297.489	201.668	2372
56924	200	88.970	215.660	2372
56925	207	411.229	223.732	2372
56926	174	592.828	253.638	2372
56927	152	315.651	265.336	2372
56928	224	114.621	270.679	2372
56929	226	213.712	274.606	2372
56930	180	509.000	325.333	2372
56931	133	403.455	329.583	2372
56932	159	184.670	365.651	2372
56933	180	412.283	366.472	2372
56934	153	115.703	381.016	2372
56935	167	588.769	382.189	2372
56936	161	252.252	382.630	2372
56937	183	509.926	393.178	2372
56938	190	307.126	50.947	2373
56939	163	213.647	66.150	2373
56940	135	52.500	109.789	2373
56941	152	411.967	112.414	2373
56942	115	599.126	119.743	2373
56943	219	495.582	125.578	2373
56944	159	502.670	149.123	2373
56945	187	571.259	173.896	2373
56946	142	150.965	186.085	2373
56947	164	297.488	201.171	2373
56948	181	89.401	215.732	2373
56949	150	412.500	223.000	2373
56950	122	591.000	253.320	2373
56951	147	315.752	265.378	2373
56952	135	112.841	272.144	2373
56953	171	214.523	275.675	2373
56954	163	509.132	324.850	2373
56955	133	403.455	329.583	2373
56956	144	185.167	365.667	2373
56957	121	414.360	367.178	2373
56958	150	589.227	381.773	2373
56959	125	116.020	381.732	2373
56960	157	252.105	382.583	2373
56961	163	509.500	392.794	2373
56962	190	307.126	50.947	2374
56963	163	213.647	66.150	2374
56964	135	52.500	109.789	2374
56965	152	411.967	112.414	2374
56966	115	599.126	119.743	2374
56967	219	495.582	125.578	2374
56968	159	502.670	149.123	2374
56969	187	571.259	173.896	2374
56970	142	150.965	186.085	2374
56971	164	297.488	201.171	2374
56972	181	89.401	215.732	2374
56973	150	412.500	223.000	2374
56974	122	591.000	253.320	2374
56975	147	315.752	265.378	2374
56976	135	112.841	272.144	2374
56977	171	214.523	275.675	2374
56978	163	509.132	324.850	2374
56979	133	403.455	329.583	2374
56980	144	185.167	365.667	2374
56981	121	414.360	367.178	2374
56982	150	589.227	381.773	2374
56983	125	116.020	381.732	2374
56984	157	252.105	382.583	2374
56985	163	509.500	392.794	2374
56986	190	307.126	50.947	2375
56987	176	213.477	65.790	2375
56988	135	52.500	109.789	2375
56989	174	411.845	112.172	2375
56990	147	598.949	119.622	2375
56991	231	495.833	125.825	2375
56992	186	502.613	149.274	2375
56993	187	571.259	173.896	2375
56994	211	152.661	186.509	2375
56995	179	297.489	201.668	2375
56996	200	88.970	215.660	2375
56997	207	411.229	223.732	2375
56998	174	592.828	253.638	2375
56999	152	315.651	265.336	2375
57000	224	114.621	270.679	2375
57001	226	213.712	274.606	2375
57002	164	509.000	325.829	2375
57003	133	403.455	329.583	2375
57004	159	184.670	365.651	2375
57005	180	412.283	366.472	2375
57006	153	115.703	381.016	2375
57007	167	588.769	382.189	2375
57008	161	252.252	382.630	2375
57009	183	509.926	393.178	2375
57010	190	307.126	50.947	2376
57011	163	213.647	66.150	2376
57012	135	52.500	109.789	2376
57013	152	411.967	112.414	2376
57014	115	599.126	119.743	2376
57015	219	495.582	125.578	2376
57016	159	502.670	149.123	2376
57017	187	571.259	173.896	2376
57018	142	150.965	186.085	2376
57019	164	297.488	201.171	2376
57020	181	89.401	215.732	2376
57021	150	412.500	223.000	2376
57022	122	591.000	253.320	2376
57023	147	315.752	265.378	2376
57024	135	112.841	272.144	2376
57025	171	214.523	275.675	2376
57026	121	509.178	326.360	2376
57027	133	403.455	329.583	2376
57028	144	185.167	365.667	2376
57029	121	414.360	367.178	2376
57030	150	589.227	381.773	2376
57031	125	116.020	381.732	2376
57032	157	252.105	382.583	2376
57033	163	509.500	392.794	2376
57034	190	307.126	50.947	2377
57035	176	213.477	65.790	2377
57036	135	52.500	109.789	2377
57037	174	411.845	112.172	2377
57038	147	598.949	119.622	2377
57039	231	495.833	125.825	2377
57040	186	502.613	149.274	2377
57041	187	571.259	173.896	2377
57042	211	152.661	186.509	2377
57043	179	297.489	201.668	2377
57044	200	88.970	215.660	2377
57045	207	411.229	223.732	2377
57046	174	592.828	253.638	2377
57047	152	315.651	265.336	2377
57048	224	114.621	270.679	2377
57049	226	213.712	274.606	2377
57050	194	508.490	324.835	2377
57051	133	403.455	329.583	2377
57052	159	184.670	365.651	2377
57053	180	412.283	366.472	2377
57054	153	115.703	381.016	2377
57055	167	588.769	382.189	2377
57056	161	252.252	382.630	2377
57057	183	509.926	393.178	2377
57058	190	307.126	50.947	2378
57059	144	213.333	66.167	2378
57060	132	52.636	109.750	2378
57061	149	411.856	112.352	2378
57062	100	598.500	120.000	2378
57063	159	495.670	124.349	2378
57064	145	503.169	149.134	2378
57065	175	571.026	174.129	2378
57066	140	151.000	186.000	2378
57067	164	297.488	201.171	2378
57068	181	89.401	215.732	2378
57069	150	412.500	223.000	2378
57070	109	591.500	253.298	2378
57071	140	316.000	265.500	2378
57072	126	113.000	272.500	2378
57073	169	214.601	275.725	2378
57074	137	508.894	325.734	2378
57075	115	404.126	329.743	2378
57076	117	186.167	365.167	2378
57077	121	414.360	367.178	2378
57078	144	252.000	383.000	2378
57079	133	589.455	381.583	2378
57080	109	116.500	382.298	2378
57081	156	509.583	393.045	2378
57082	190	307.126	50.947	2379
57083	163	213.647	66.150	2379
57084	135	52.500	109.789	2379
57085	163	411.868	111.850	2379
57086	115	599.126	119.743	2379
57087	219	495.582	125.578	2379
57088	159	502.670	149.123	2379
57089	187	571.259	173.896	2379
57090	142	150.965	186.085	2379
57091	164	297.488	201.171	2379
57092	181	89.401	215.732	2379
57093	150	412.500	223.000	2379
57094	122	591.000	253.320	2379
57095	147	315.752	265.378	2379
57096	135	112.841	272.144	2379
57097	171	214.523	275.675	2379
57098	178	508.635	324.652	2379
57099	133	403.455	329.583	2379
57100	144	185.167	365.667	2379
57101	121	414.360	367.178	2379
57102	150	589.227	381.773	2379
57103	125	116.020	381.732	2379
57104	157	252.105	382.583	2379
57105	163	509.500	392.794	2379
57106	190	307.126	50.947	2380
57107	176	213.477	65.790	2380
57108	135	52.500	109.789	2380
57109	174	411.845	112.172	2380
57110	147	598.949	119.622	2380
57111	231	495.833	125.825	2380
57112	186	502.613	149.274	2380
57113	187	571.259	173.896	2380
57114	211	152.661	186.509	2380
57115	179	297.489	201.668	2380
57116	200	88.970	215.660	2380
57117	207	411.229	223.732	2380
